gene_callers_id	source	accession	function	e_value
g19017.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g19017.t2	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g19017.t3	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g19369.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g24272.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g24273.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g35066.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g41508.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g47473.t1	KeggGhostKoala	K03921	 FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]	0
g2045.t1	KeggGhostKoala	K03926	 cutA; periplasmic divalent cation tolerance protein	0
g2824.t1	KeggGhostKoala	K03934	 NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2 1.6.99.3]	0
g18340.t1	KeggGhostKoala	K03934	 NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2 1.6.99.3]	0
g22967.t1	KeggGhostKoala	K03934	 NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2 1.6.99.3]	0
g43938.t1	KeggGhostKoala	K03935	 NDUFS2; NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2 1.6.99.3]	0
g39950.t1	KeggGhostKoala	K03936	 NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2 1.6.99.3]	0
g44230.t1	KeggGhostKoala	K03936	 NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2 1.6.99.3]	0
g46669.t1	KeggGhostKoala	K03936	 NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2 1.6.99.3]	0
g9240.t1	KeggGhostKoala	K03937	 NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4	0
g13344.t1	KeggGhostKoala	K03937	 NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4	0
g44704.t1	KeggGhostKoala	K03937	 NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4	0
g27861.t1	KeggGhostKoala	K03938	 NDUFS5; NADH dehydrogenase (ubiquinone) Fe-S protein 5	0
g25174.t1	KeggGhostKoala	K03939	 NDUFS6; NADH dehydrogenase (ubiquinone) Fe-S protein 6	0
g1410.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g27199.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g27199.t2	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g27200.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g27201.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g33063.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g33064.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g33065.t1	KeggGhostKoala	K03940	 NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2 1.6.99.3]	0
g19762.t1	KeggGhostKoala	K03941	 NDUFS8; NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2 1.6.99.3]	0
g13363.t1	KeggGhostKoala	K03942	 NDUFV1; NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2 1.6.99.3]	0
g3192.t1	KeggGhostKoala	K03943	 NDUFV2; NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2 1.6.99.3]	0
g22510.t1	KeggGhostKoala	K03946	 NDUFA2; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2	0
g873.t1	KeggGhostKoala	K03949	 NDUFA5; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5	0
g26291.t1	KeggGhostKoala	K03949	 NDUFA5; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5	0
g42793.t1	KeggGhostKoala	K03949	 NDUFA5; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5	0
g44694.t1	KeggGhostKoala	K03950	 NDUFA6; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 6	0
g19903.t1	KeggGhostKoala	K03952	 NDUFA8; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8	0
g35103.t1	KeggGhostKoala	K03953	 NDUFA9; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9	0
g19503.t1	KeggGhostKoala	K03955	 NDUFAB1; NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1	0
g23142.t1	KeggGhostKoala	K03955	 NDUFAB1; NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1	0
g32499.t1	KeggGhostKoala	K03955	 NDUFAB1; NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1	0
g32502.t1	KeggGhostKoala	K03955	 NDUFAB1; NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1	0
g1963.t1	KeggGhostKoala	K03963	 NDUFB7; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7	0
g28129.t1	KeggGhostKoala	K03963	 NDUFB7; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7	0
g11249.t1	KeggGhostKoala	K03965	 NDUFB9; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9	0
g10477.t1	KeggGhostKoala	K03966	 NDUFB10; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10	0
g18689.t1	KeggGhostKoala	K03966	 NDUFB10; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10	0
g42087.t1	KeggGhostKoala	K03966	 NDUFB10; NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10	0
g48683.t1	KeggGhostKoala	K03969	 pspA; phage shock protein A	0
g18598.t1	KeggGhostKoala	K03978	 engB; GTP-binding protein	0
g43185.t1	KeggGhostKoala	K03978	 engB; GTP-binding protein	0
g47553.t1	KeggGhostKoala	K03978	 engB; GTP-binding protein	0
g16184.t1	KeggGhostKoala	K04035	 E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]	0
g37785.t1	KeggGhostKoala	K04037	 chlL; light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]	0
g43059.t1	KeggGhostKoala	K04037	 chlL; light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]	0
g43145.t1	KeggGhostKoala	K04037	 chlL; light-independent protochlorophyllide reductase subunit L [EC:1.3.7.7]	0
g37784.t1	KeggGhostKoala	K04038	 chlN; light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	0
g43061.t1	KeggGhostKoala	K04038	 chlN; light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	0
g43144.t1	KeggGhostKoala	K04038	 chlN; light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]	0
g36873.t1	KeggGhostKoala	K04039	 chlB; light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]	0
g36874.t1	KeggGhostKoala	K04039	 chlB; light-independent protochlorophyllide reductase subunit B [EC:1.3.7.7]	0
g29438.t1	KeggGhostKoala	K04040	 chlG, bchG; chlorophyll/bacteriochlorophyll a synthase [EC:2.5.1.62 2.5.1.133]	0
g3076.t1	KeggGhostKoala	K04043	 dnaK, HSPA9; molecular chaperone DnaK	0
g15134.t1	KeggGhostKoala	K04043	 dnaK, HSPA9; molecular chaperone DnaK	0
g25337.t1	KeggGhostKoala	K04043	 dnaK, HSPA9; molecular chaperone DnaK	0
g41566.t1	KeggGhostKoala	K04075	 tilS, mesJ; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	0
g17413.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g17986.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g21007.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g24048.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g25323.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g27430.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g30280.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g31712.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g36465.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g44405.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g44406.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g44884.t1	KeggGhostKoala	K04077	 groEL, HSPD1; chaperonin GroEL	0
g4926.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g16563.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g19167.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g19174.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g22622.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g24996.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g35236.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g40339.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g48876.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g49487.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g49489.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g49491.t1	KeggGhostKoala	K04078	 groES, HSPE1; chaperonin GroES	0
g4659.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g9856.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g9857.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g12742.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g21039.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g42699.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g44150.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g46415.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g47352.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g48761.t1	KeggGhostKoala	K04079	 HSP90A, htpG; molecular chaperone HtpG	0
g15359.t1	KeggGhostKoala	K04082	 hscB, HSCB, HSC20; molecular chaperone HscB	0
g48192.t1	KeggGhostKoala	K04120	 E5.5.1.13; ent-copalyl diphosphate synthase [EC:5.5.1.13]	0
g49268.t1	KeggGhostKoala	K04120	 E5.5.1.13; ent-copalyl diphosphate synthase [EC:5.5.1.13]	0
g2875.t1	KeggGhostKoala	K04121	 E4.2.3.19; ent-kaurene synthase [EC:4.2.3.19]	0
g4514.t1	KeggGhostKoala	K04121	 E4.2.3.19; ent-kaurene synthase [EC:4.2.3.19]	0
g4515.t1	KeggGhostKoala	K04121	 E4.2.3.19; ent-kaurene synthase [EC:4.2.3.19]	0
g4516.t1	KeggGhostKoala	K04121	 E4.2.3.19; ent-kaurene synthase [EC:4.2.3.19]	0
g38794.t1	KeggGhostKoala	K04121	 E4.2.3.19; ent-kaurene synthase [EC:4.2.3.19]	0
g45603.t1	KeggGhostKoala	K04121	 E4.2.3.19; ent-kaurene synthase [EC:4.2.3.19]	0
g37072.t1	KeggGhostKoala	K04122	 GA3, CYP701; ent-kaurene oxidase [EC:1.14.14.86]	0
g37073.t1	KeggGhostKoala	K04122	 GA3, CYP701; ent-kaurene oxidase [EC:1.14.14.86]	0
g9425.t1	KeggGhostKoala	K04123	 KAO; ent-kaurenoic acid monooxygenase [EC:1.14.14.107]	0
g16486.t1	KeggGhostKoala	K04123	 KAO; ent-kaurenoic acid monooxygenase [EC:1.14.14.107]	0
g21119.t1	KeggGhostKoala	K04123	 KAO; ent-kaurenoic acid monooxygenase [EC:1.14.14.107]	0
g23655.t1	KeggGhostKoala	K04123	 KAO; ent-kaurenoic acid monooxygenase [EC:1.14.14.107]	0
g23656.t1	KeggGhostKoala	K04123	 KAO; ent-kaurenoic acid monooxygenase [EC:1.14.14.107]	0
g6621.t1	KeggGhostKoala	K04124	 E1.14.11.15; gibberellin 3beta-dioxygenase [EC:1.14.11.15]	0
g18251.t1	KeggGhostKoala	K04124	 E1.14.11.15; gibberellin 3beta-dioxygenase [EC:1.14.11.15]	0
g29494.t1	KeggGhostKoala	K04124	 E1.14.11.15; gibberellin 3beta-dioxygenase [EC:1.14.11.15]	0
g2322.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g6556.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g10903.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g13999.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g19111.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g19484.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g40520.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g40976.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g47375.t1	KeggGhostKoala	K04125	 E1.14.11.13; gibberellin 2beta-dioxygenase [EC:1.14.11.13]	0
g1409.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g1409.t2	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g14286.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g27202.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g27202.t2	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43140.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43795.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43795.t2	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43795.t3	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43796.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43797.t1	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g43797.t2	KeggGhostKoala	K04354	 PPP2R2; serine/threonine-protein phosphatase 2A regulatory subunit B	0
g25926.t1	KeggGhostKoala	K04368	 MAP2K1, MEK1; mitogen-activated protein kinase kinase 1 [EC:2.7.12.2]	0
g20229.t1	KeggGhostKoala	K04371	 ERK, MAPK1_3; mitogen-activated protein kinase 1/3 [EC:2.7.11.24]	0
g10871.t1	KeggGhostKoala	K04372	 MKNK, MNK; MAP kinase interacting serine/threonine kinase [EC:2.7.11.1]	0
g5221.t1	KeggGhostKoala	K04382	 PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]	0
g6662.t1	KeggGhostKoala	K04382	 PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]	0
g30395.t1	KeggGhostKoala	K04382	 PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]	0
g38704.t1	KeggGhostKoala	K04382	 PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]	0
g43749.t1	KeggGhostKoala	K04382	 PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]	0
g2940.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g3119.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g7167.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g17581.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g18240.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g22896.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g24004.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g27708.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g33953.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g48915.t1	KeggGhostKoala	K04392	 RAC1; Ras-related C3 botulinum toxin substrate 1	0
g21289.t1	KeggGhostKoala	K04421	 MAP3K3, MEKK3; mitogen-activated protein kinase kinase kinase 3 [EC:2.7.11.25]	0
g24956.t1	KeggGhostKoala	K04421	 MAP3K3, MEKK3; mitogen-activated protein kinase kinase kinase 3 [EC:2.7.11.25]	0
g36599.t1	KeggGhostKoala	K04421	 MAP3K3, MEKK3; mitogen-activated protein kinase kinase kinase 3 [EC:2.7.11.25]	0
g10804.t1	KeggGhostKoala	K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]	0
g13954.t1	KeggGhostKoala	K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]	0
g17014.t1	KeggGhostKoala	K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]	0
g32110.t1	KeggGhostKoala	K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]	0
g41409.t1	KeggGhostKoala	K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]	0
g48268.t1	KeggGhostKoala	K04424	 ZAK, MLTK; sterile alpha motif and leucine zipper containing kinase AZK [EC:2.7.11.25]	0
g36172.t1	KeggGhostKoala	K04459	 DUSP, MKP; dual specificity MAP kinase phosphatase [EC:3.1.3.16 3.1.3.48]	0
g20206.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g20206.t2	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g20876.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g20877.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g32126.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g38281.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g38281.t2	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g43255.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g43255.t2	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g43465.t1	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g43465.t2	KeggGhostKoala	K04460	 PPP5C; serine/threonine-protein phosphatase 5 [EC:3.1.3.16]	0
g17225.t1	KeggGhostKoala	K04468	 NLK; nemo like kinase [EC:2.7.11.24]	0
g4313.t1	KeggGhostKoala	K04482	 RAD51; DNA repair protein RAD51	0
g28876.t1	KeggGhostKoala	K04485	 radA, sms; DNA repair protein RadA/Sms	0
g39954.t1	KeggGhostKoala	K04487	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	0
g50772.t1	KeggGhostKoala	K04487	 iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]	0
g7184.t1	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g13991.t1	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g14600.t1	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g14601.t1	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g16691.t1	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g16691.t2	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g49037.t1	KeggGhostKoala	K04498	 EP300, CREBBP, KAT3; E1A/CREB-binding protein [EC:2.3.1.48]	0
g259.t1	KeggGhostKoala	K04499	 RUVBL1, RVB1, INO80H; RuvB-like protein 1 (pontin 52)	0
g41176.t1	KeggGhostKoala	K04499	 RUVBL1, RVB1, INO80H; RuvB-like protein 1 (pontin 52)	0
g45551.t1	KeggGhostKoala	K04499	 RUVBL1, RVB1, INO80H; RuvB-like protein 1 (pontin 52)	0
g1197.t1	KeggGhostKoala	K04505	 PSEN1, PS1; presenilin 1 [EC:3.4.23.-]	0
g2361.t1	KeggGhostKoala	K04505	 PSEN1, PS1; presenilin 1 [EC:3.4.23.-]	0
g10450.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g12686.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g12886.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g12888.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g15532.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g31001.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g45177.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g46947.t1	KeggGhostKoala	K04506	 SIAH1; E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]	0
g48016.t1	KeggGhostKoala	K04507	 CACYBP, SIP; calcyclin binding protein	0
g48016.t2	KeggGhostKoala	K04507	 CACYBP, SIP; calcyclin binding protein	0
g4972.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g13067.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g26532.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g30600.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g30601.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g41772.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g41772.t2	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g43326.t1	KeggGhostKoala	K04508	 TBL1; transducin (beta)-like 1	0
g17831.t1	KeggGhostKoala	K04523	 UBQLN, DSK2; ubiquilin	0
g17831.t2	KeggGhostKoala	K04523	 UBQLN, DSK2; ubiquilin	0
g26901.t1	KeggGhostKoala	K04523	 UBQLN, DSK2; ubiquilin	0
g26901.t2	KeggGhostKoala	K04523	 UBQLN, DSK2; ubiquilin	0
g32121.t1	KeggGhostKoala	K04523	 UBQLN, DSK2; ubiquilin	0
g34027.t1	KeggGhostKoala	K04523	 UBQLN, DSK2; ubiquilin	0
g23730.t1	KeggGhostKoala	K04532	 NAE1, APPBP1; amyloid beta precursor protein binding protein 1	0
g23733.t1	KeggGhostKoala	K04532	 NAE1, APPBP1; amyloid beta precursor protein binding protein 1	0
g47814.t1	KeggGhostKoala	K04533	 HD; huntingtin	0
g34080.t1	KeggGhostKoala	K04536	 GNB1; guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	0
g39046.t1	KeggGhostKoala	K04550	 LRP1, CD91; low-density lipoprotein receptor-related protein 1 (alpha-2-macroglobulin receptor)	0
g28823.t1	KeggGhostKoala	K04554	 UBE2J2, NCUBE2, UBC6; ubiquitin-conjugating enzyme E2 J2 [EC:2.3.2.23]	0
g342.t1	KeggGhostKoala	K04564	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0
g342.t2	KeggGhostKoala	K04564	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0
g15452.t1	KeggGhostKoala	K04564	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0
g25505.t1	KeggGhostKoala	K04564	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0
g47062.t1	KeggGhostKoala	K04564	 SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	0
g5615.t1	KeggGhostKoala	K04565	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0
g5615.t2	KeggGhostKoala	K04565	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0
g26785.t1	KeggGhostKoala	K04565	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0
g38069.t1	KeggGhostKoala	K04565	 SOD1; superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	0
